theta_rz_0,theta_rz_1,theta_rz_2,theta_rz_3,theta_rz_4,theta_rz_5,theta_rz_6,theta_rz_7,theta_rz_8,theta_rz_9
191.5489632,152.6329602,191.6152601,91.03840151,195.1830482,170.660881,26.54725577,191.5944761,90.94594873,191.6113123
191.5576229,154.6888006,191.6238015,91.09402345,195.1478815,171.420512,27.7683503,191.6030546,91.00134506,191.6198608
191.5662254,156.7446401,191.6322857,91.14964497,195.8747148,171.533012,27.77029685,191.611576,91.0567414,191.6283521
191.5748127,157.6657597,191.640755,91.15244407,193.9614698,171.5474061,27.77577776,191.6200823,91.0594718,191.6368284
191.5829368,159.5744384,191.6487608,91.13509366,203.649412,171.5127471,27.78095364,191.6281252,91.04211279,191.6448412
191.5908245,159.4831163,191.65653,91.11778308,200.6730864,171.4780881,27.78597854,191.6359316,91.02479407,191.6526175
191.5986856,161.3918083,191.6642729,91.10053307,200.4818756,171.4464221,27.79098613,191.6437116,91.0075155,191.6603674
191.606546,161.3004994,191.6720153,91.08332263,197.50555,171.4519613,27.79599307,191.651491,90.99027704,191.6681168
191.6143789,161.2091895,191.6797302,91.06615161,194.5292243,171.4573587,27.80098231,191.6592429,90.97307855,191.6758388
191.6221977,162.2917191,191.6874314,91.04901994,192.8192903,171.4627422,27.80596243,191.666981,90.95591993,191.683547
191.6300159,163.1394796,191.695132,91.03192756,191.7829379,171.4681205,27.81094191,191.6747185,90.93880114,191.6912546
191.6378199,163.0481669,191.7028187,91.01487438,191.6930114,171.4734843,27.81591223,191.682442,90.92172208,191.6989483
191.6455965,164.9568533,191.7104781,90.99786027,202.1422298,171.4788245,27.82086494,191.6901381,90.90468262,191.7066147
191.6533725,165.1003069,191.7181371,90.98088518,199.4190728,171.4841597,27.82581708,191.6978339,90.88768271,191.7142807
191.6611344,165.0090104,191.7257823,90.96397284,196.4427471,171.4894806,27.83076012,191.7055157,90.87072226,191.7219328
191.668869,164.9177128,191.7334003,90.9470992,193.4664215,171.4947779,27.83568558,191.7131702,90.85380113,191.7295578
191.6765897,164.8435829,191.7410046,90.93689822,191.8374533,171.500061,27.84060202,191.720811,90.84353347,191.737169
191.684375,164.8994424,191.7486737,90.99255733,191.8432809,171.612561,27.84555932,191.7285166,90.89892977,191.744845
191.6927404,164.9553009,191.7569237,91.04821591,191.8421977,171.725061,27.85088505,191.7368028,90.95432605,191.7531019
191.7010881,165.0111584,191.7651562,91.10387396,191.8411483,171.837561,27.85619993,191.7450714,91.0097223,191.7613413
191.7094208,165.067015,191.7733739,91.15953148,191.8401009,171.950061,27.86150509,191.7533252,91.06511853,191.7695658
191.7177385,165.1228706,191.7815768,91.21518847,191.8390555,171.5268217,27.86680054,191.7615642,91.12051474,191.7777756
191.721429,165.1787252,191.7851477,91.27084494,191.8380121,171.5306489,27.8691567,191.7697883,91.17591092,191.7813536
191.7205943,165.2345788,191.7841889,91.32650087,191.8369707,171.5299692,27.86863378,191.7763056,91.23130709,191.7804022
191.7197819,165.2904315,191.7832526,91.38215628,191.8359314,171.5293058,27.86812023,191.7753506,91.28670323,191.7794733
191.7189709,165.3462832,191.7823181,91.43781116,191.8348941,171.5286443,27.86760764,191.7744316,91.34209935,191.7785462
191.7181616,165.402134,191.7813854,91.49346552,191.8338589,171.5279847,27.86709604,191.7735143,91.39749545,191.7776208
191.624027,165.3068384,191.6874414,91.47384291,191.7400731,171.4107448,27.74677737,191.6795466,91.3778423,191.6836655
191.4543164,165.1359692,191.5179211,91.42884121,191.5707107,171.2179291,27.55088264,191.5100026,91.33288745,191.5141339
191.2846027,164.965099,191.3483972,91.38398155,191.4013443,171.0251102,27.35498455,191.340455,91.28807499,191.3445986
191.1148857,164.7942278,191.1788697,91.33926347,191.2319741,170.8322881,27.15908311,191.1709039,91.24340447,191.1750598
190.9451655,164.6233557,191.0093386,91.29468653,191.0625999,170.6394629,26.96317833,191.0013493,91.19887543,191.0055175
190.775442,164.4524826,190.8398039,91.25025029,190.8932219,170.4466345,26.7672702,190.8317911,91.15448744,190.8359716
190.6057154,164.2816086,190.6702657,91.20595431,190.72384,170.253803,26.57135875,190.6622294,91.11024004,190.6664221
190.4359856,164.1107337,190.5007238,91.16179812,190.5544542,170.0609683,26.37544396,190.4926642,91.06613278,190.4968691
190.2662526,163.9398578,190.3311785,91.11778131,190.3850645,169.8681305,26.17952586,190.3230954,91.02216523,190.3273125
190.0965164,163.7689809,190.1616295,91.07390342,190.215671,169.6752896,25.98360445,190.1535232,90.97833694,190.1577524
189.926777,163.5981031,189.992077,91.03016401,190.0462736,169.4824456,25.78767972,189.9839474,90.93464747,189.9881888
189.7570345,163.4272244,189.822521,90.98656266,189.8768724,169.2895985,25.5917517,189.8143682,90.89109638,189.8186217
189.5872888,163.2563447,189.6529615,90.94309891,189.7074673,169.0967483,25.39582039,189.6447855,90.84768323,189.6490511
189.447769,163.1156932,189.5136274,90.90909505,189.5682875,168.9341241,25.23011486,189.5054283,90.81370183,189.509706
189.504735,163.1715297,189.5707789,90.96474167,189.6255928,168.9679859,25.26089504,189.5625567,90.8690976,189.5668464
189.5616979,163.2273653,189.6279269,91.02038778,189.6828944,169.0018445,25.29167195,189.6196816,90.92449334,189.6239833
189.6186577,163.2832,189.6850713,91.07603339,189.7401921,169.0357001,25.32244559,189.6768031,90.97988907,189.6811168
189.6756143,163.3390337,189.7422123,91.13167848,189.797486,169.0695527,25.35321597,189.7339211,91.03528477,189.7382468
189.7325678,163.3948665,189.7993497,91.18732308,189.8547761,169.1034023,25.38398309,189.7910356,91.09068046,189.7953733
189.7895182,163.4506984,189.8564837,91.24296716,189.9120625,169.1372488,25.41474697,189.8481468,91.14607612,189.8524963
189.8464654,163.5065293,189.9136142,91.29861075,189.969345,169.1710923,25.4455076,189.9052544,91.20147176,189.9096159
189.9034096,163.5623594,189.9707412,91.35425383,190.0266238,169.2049328,25.47626499,189.9623587,91.25686737,189.966732
189.9603506,163.6181885,190.0278648,91.40989641,190.0838988,169.2387703,25.50701915,190.0194595,91.31226297,190.0238447
190.0172886,163.6740167,190.0849849,91.4655385,190.1411701,169.2726048,25.53777009,190.076557,91.36765855,190.080954
189.8969554,163.5525759,189.9648334,91.43651527,190.0211695,169.1291682,25.39124973,189.9563829,91.33865017,189.9607917
189.681167,163.3356821,189.7492265,91.37868183,189.8057132,168.8902767,25.1492741,189.7407534,91.2809211,189.745174
189.4653756,163.1187874,189.5336162,91.32105467,189.5902531,168.6513821,24.90729527,189.5251205,91.22339841,189.5295529
189.2495811,162.9018918,189.3180024,91.26363306,189.3747893,168.4124846,24.66531325,189.3094842,91.16608138,189.3139283
189.0337835,162.6849953,189.1023851,91.20641628,189.1593217,168.1735842,24.42332802,189.0938445,91.10896926,189.0983003
188.8179829,162.4680978,188.8867645,91.14940357,188.9438505,167.9346808,24.18133961,188.8782015,91.05206133,188.882669
188.6021792,162.2511995,188.6711405,91.09259422,188.7283755,167.6957745,23.93934803,188.6625551,90.99535686,188.6670343
188.3863724,162.0343003,188.455513,91.03598751,188.5128969,167.4568653,23.69735326,188.4469053,90.93885511,188.4513961
188.1705626,161.8174001,188.2398822,90.9795827,188.2974145,167.2179532,23.45535533,188.2312522,90.88255536,188.2357547
187.9547498,161.6004991,188.024248,90.92337907,188.0819285,166.9790381,23.21335423,188.0155957,90.82645689,188.0201098
187.738934,161.3835972,187.8086103,90.86737592,187.8664388,166.7401202,22.97134998,187.7999359,90.77055899,187.8044616
187.5231151,161.1666943,187.5929694,90.81157251,187.6509454,166.5011994,22.72934258,187.5842728,90.71486092,187.58881
187.3072932,160.9497906,187.377325,90.75596815,187.4354484,166.2622757,22.48733204,187.3686063,90.65936199,187.3731551
187.1323763,160.773794,187.2025853,90.71173911,187.2608558,166.0642572,22.28622638,187.1938446,90.6152037,187.1984048
187.1892685,160.8296086,187.2596544,90.7673738,187.3180716,166.0980479,22.3169297,187.2508916,90.67059896,187.2554633
187.2461578,160.8854223,187.3167201,90.82300801,187.3752837,166.1318357,22.34762989,187.3079354,90.7259942,187.3125185
187.303044,160.9412351,187.3737824,90.87864173,187.4324922,166.1656208,22.37832697,187.3649758,90.78138942,187.3695704
187.3599272,160.9970471,187.4308415,90.93427497,187.4896972,166.1994029,22.40902093,187.422013,90.83678462,187.426619
187.4168075,161.0528581,187.4878972,90.98990773,187.5468984,166.2331823,22.43971179,187.4790468,90.8921798,187.4836642
187.4736848,161.1086683,187.5449495,91.04554001,187.6040961,166.2669588,22.47039954,187.5360774,90.94757496,187.5407062
187.5305591,161.1644776,187.6019986,91.10117181,187.6612902,166.3007326,22.5010842,187.5931047,91.0029701,187.5977448
187.5874304,161.220286,187.6590443,91.15680313,187.7184807,166.3345035,22.53176577,187.6501287,91.05836522,187.6547802
187.6442988,161.2760936,187.7160868,91.21243397,187.7756676,166.3682716,22.56244425,187.7071495,91.11376032,187.7118123
187.7011642,161.3319002,187.7731259,91.26806433,187.8328509,166.402037,22.59311966,187.764167,91.1691554,187.7688411
187.5670754,161.1967547,187.6392105,91.23492932,187.6990793,166.2448482,22.43284067,187.63023,91.13606368,187.6349153
187.3224328,160.9510575,187.3947409,91.17053844,187.4547533,165.9771059,22.16200785,187.3857389,91.0718147,187.3904355
187.0777873,160.7053594,187.1502681,91.10639215,187.2104239,165.7093608,21.89117198,187.1412446,91.00781024,187.1459524
186.8331389,160.4596605,186.9057921,91.04248953,186.9660908,165.441613,21.62033304,186.8967471,90.94404935,186.9014661
186.5884875,160.2139607,186.6613127,90.97882964,186.7217542,165.1738625,21.34949106,186.6522463,90.88053111,186.6569765
186.3438333,159.96826,186.4168302,90.91541157,186.4774141,164.9061092,21.07864604,186.4077424,90.81725459,186.4124837
186.0991761,159.7225585,186.1723443,90.85223439,186.2330704,164.6383532,20.80779798,186.1632352,90.75421889,186.1679876
185.854516,159.4768561,185.9278552,90.78929719,185.9887232,164.3705944,20.5369469,185.9187248,90.69142307,185.9234884
185.609853,159.2311529,185.6833629,90.72659906,185.7443725,164.102833,20.26609279,185.6742113,90.62886623,185.6789859
185.3651871,158.9854487,185.4388673,90.66413909,185.5000183,163.8350688,19.99523566,185.4296945,90.56654746,185.4344802
185.1205183,158.7397438,185.1943686,90.60191636,185.2556606,163.567302,19.72437552,185.1851746,90.50446586,185.1899713
184.8758467,158.4940379,184.9498665,90.53992999,185.0112994,163.2995324,19.45351237,184.9406514,90.44262051,184.9454592
184.6311721,158.2483313,184.7053613,90.47817907,184.7669346,163.0317602,19.18264622,184.6961251,90.38101052,184.7009439
184.43172,158.047849,184.5060782,90.42805799,184.5677917,162.8092106,18.95700239,184.496821,90.3309943,184.5016507
184.4885418,158.1036427,184.5630687,90.4836813,184.6249222,162.8429351,18.98763235,184.5537905,90.38638908,184.5586311
184.5453608,158.1594356,184.620056,90.53930414,184.6820491,162.876657,19.01825933,184.6107568,90.44178384,184.6156084
184.6021768,158.2152276,184.67704,90.59492653,184.7391726,162.9103762,19.04888333,184.6677199,90.49717858,184.6725824
184.6589901,158.2710187,184.7340209,90.65054846,184.7962926,162.9440928,19.07950435,184.72468,90.5525733,184.7295534
184.7158005,158.326809,184.7909987,90.70616992,184.8534092,162.9778067,19.11012241,184.7816369,90.607968,184.7865211
184.772608,158.3825985,184.8479732,90.76179093,184.9105223,163.011518,19.14073752,184.8385906,90.66336268,184.8434857
184.8294127,158.4383871,184.9049446,90.81741147,184.967632,163.0452267,19.17134966,184.8955413,90.71875735,184.9004472
184.8862146,158.4941749,184.9619128,90.87303156,185.0247383,163.0789328,19.20195886,184.9524888,90.77415199,184.9574055
184.9430137,158.5499619,185.0188779,90.9286512,185.0818411,163.1126363,19.23256512,185.0094332,90.82954661,185.0143607
184.9998099,158.605748,185.0758399,90.98427037,185.1389405,163.1463372,19.26316844,185.0663745,90.88494121,185.0713128
184.8978999,158.5028297,184.9740952,90.96304504,185.037333,163.021332,19.13506533,184.9646093,90.86373572,184.9695583
184.704106,158.3080297,184.7804664,90.91281199,184.8438412,162.8044432,18.91507834,184.7709599,90.81361522,184.7759196
184.5103094,158.1132289,184.5868345,90.86274858,184.6503459,162.5875519,18.69508842,184.5773075,90.7636644,184.5822779
184.31651,157.9184272,184.3931994,90.81285422,184.4568473,162.370658,18.47509558,184.383652,90.71388268,184.3886331
184.1227078,157.7236247,184.1995613,90.76312834,184.2633453,162.1537615,18.25509984,184.1899934,90.6642695,184.1949852
183.9289028,157.5288213,184.00592,90.71357038,184.0698399,161.9368625,18.0351012,183.9963318,90.61482428,184.0013342
183.735095,157.3340171,183.8122756,90.66417976,183.8763311,161.719961,17.81509966,183.8026671,90.56554646,183.8076801
183.5412844,157.1392121,183.6186282,90.61495592,183.682819,161.5030569,17.59509522,183.6089993,90.51643546,183.6140229
183.3474711,156.9444063,183.4249776,90.56589829,183.4893035,161.2861503,17.3750879,183.4153285,90.46749072,183.4203627
183.153655,156.7495997,183.231324,90.51700632,183.2957847,161.0692412,17.1550777,183.2216547,90.41871169,183.2266994
182.9598362,156.5547922,183.0376673,90.46827944,183.1022625,160.8523295,16.93506462,183.0279778,90.37009779,183.033033
182.7660146,156.359984,182.8440075,90.4197171,182.908737,160.6354154,16.71504868,182.8342979,90.32164847,182.8393636
182.5721902,156.1651749,182.6503447,90.37131874,182.7152082,160.4184987,16.49502987,182.6406149,90.27336317,182.6456912
182.4201272,156.012129,182.4984429,90.3350899,182.5634401,160.2433436,16.31677228,182.488693,90.2372091,182.4937797
182.4768819,156.0679028,182.5553584,90.39070235,182.6204891,160.2770065,16.34733222,182.5455885,90.29260342,182.5506857
182.5336338,156.1236757,182.6122708,90.44631435,182.6775347,160.3106668,16.37788931,182.602481,90.34799771,182.6075886
182.590383,156.1794478,182.6691803,90.50192592,182.7345771,160.3443247,16.40844356,182.6593705,90.403392,182.6644884
182.6471294,156.2352192,182.7260867,90.55753704,182.7916162,160.3779801,16.43899498,182.7162569,90.45878626,182.7213853
182.7038732,156.2909897,182.78299,90.61314772,182.8486519,160.4116331,16.46954356,182.7731404,90.5141805,182.7782792
182.7606142,156.3467594,182.8398903,90.66875797,182.9056844,160.4452836,16.50008932,182.8300209,90.56957472,182.83517
182.8173526,156.4025283,182.8967877,90.72436778,182.9627137,160.4789317,16.53063226,182.8868985,90.62496893,182.8920579
182.8740882,156.4582964,182.953682,90.77997715,183.0197396,160.5125773,16.56117239,182.943773,90.68036312,182.9489427
182.9308212,156.5140636,183.0105733,90.83558609,183.0767623,160.5462205,16.5917097,183.0006446,90.73575729,183.0058246
182.9875514,156.5698301,183.0674616,90.89119459,183.1337817,160.5798613,16.62224422,183.0575132,90.79115144,183.0627035
182.8153974,156.3967142,182.8954652,90.84735799,182.9619162,160.3846181,16.42389429,182.8854973,90.74741986,182.8906978
182.5009629,156.0813197,182.5811881,90.76907614,182.6477697,160.0470946,16.08326379,182.5712006,90.66935408,182.5764113
182.1865257,155.7659244,182.2669081,90.69113036,182.33362,159.7095688,15.74263051,182.2569009,90.59162386,182.2621219
181.8720858,155.4505283,181.952625,90.6135192,182.0194671,159.3720405,15.40199445,181.9425984,90.51422774,181.9478295
181.5576433,155.1351314,181.638339,90.53624123,181.7053109,159.0345099,15.06135561,181.6282929,90.4371643,181.6335341
181.2431981,154.8197337,181.32405,90.45929501,181.3911515,158.6969769,14.72071399,181.3139844,90.36043211,181.3192359
180.9287503,154.5043352,181.009758,90.38267913,181.0769888,158.3594415,14.38006962,180.9996731,90.28402973,181.0049346
180.6142998,154.188936,180.6954631,90.30639215,180.762823,158.0219038,14.03942248,180.6853588,90.20795576,180.6906305
180.2998467,153.8735359,180.3811653,90.23043268,180.448654,157.6843637,13.71291809,180.3710417,90.13220879,180.3763234
179.985391,153.5581351,180.0668645,90.15479929,180.1344818,157.3468212,13.4025126,180.0567216,90.05678739,180.0620134
179.6709326,153.2427335,179.7525608,90.0794906,179.8203063,157.0092764,13.10741209,179.7423986,89.98169019,179.7477004
179.3564716,152.9273311,179.4382541,90.0045052,179.5061277,156.6717293,12.82686179,179.4280728,89.90691578,179.4333846
179.042008,152.6119279,179.1239446,89.92984171,179.191946,156.3341799,12.56014417,179.113744,89.83246277,179.1190659
178.7955877,152.3645699,178.877678,89.87001629,178.9458069,156.064674,12.30992626,178.8674583,89.77280058,178.8727901
178.8522782,152.4203246,178.934522,89.92561837,179.0027782,156.0982793,12.34041937,178.9242832,89.82819445,178.929625
178.9089662,152.4760785,178.9913631,89.98122003,179.0597464,156.1318823,12.37090977,178.9811052,89.88358831,178.986457
178.9656516,152.5318316,179.0482013,90.03682126,179.1167114,156.165483,12.40139745,179.0379244,89.93898215,179.0432861
179.0223344,152.587584,179.1050366,90.09242208,179.1736733,156.1990814,12.43188242,179.0947408,89.99437598,179.1001123
179.0790146,152.6433356,179.1618691,90.14802247,179.230632,156.2326776,12.46236469,179.1515542,90.04976978,179.1569357
179.1356922,152.6990865,179.2186986,90.20362245,179.2875876,156.2662714,12.49284426,179.2083649,90.10516357,179.2137562
179.1923672,152.7548365,179.2755253,90.25922201,179.3445401,156.299863,12.52332115,179.2651727,90.16055734,179.2705738
